Date,mean_power,mean_radiation,mean_temp,mean_humid,mean_cloud,mean_panel
2020-06-16,214.30721678481484,1.0550668445973428,73.11111111111111,37.44444444444444,1.7777777777777777,0.13649607592462348
2020-06-17,210.82137673055556,1.055197080593766,77.77777777777777,36.111111111111114,2.0,0.13427588242929653
2020-06-18,184.4634096085185,1.0552723391095944,82.55555555555556,40.22222222222222,4.888888888888889,0.11748802462644524
2020-06-19,178.4533835234815,1.0552927041948281,81.55555555555556,46.333333333333336,3.2222222222222223,0.11366013217784009
2020-06-20,186.66691833172223,1.0552582297863355,82.77777777777777,48.666666666666664,4.0,0.1188914785021259
2020-06-21,159.11981322857406,1.0551689395939519,83.55555555555556,48.77777777777778,4.444444444444445,0.10134623758082566
2020-06-22,141.97881781453887,1.0550248270421854,81.55555555555556,58.44444444444444,5.444444444444445,0.09042883290094951
2020-06-23,136.46106076677776,1.0548258552677423,79.66666666666667,63.77777777777778,6.222222222222222,0.08691447535282706
2020-06-24,174.6934841296111,1.0545719571730543,71.55555555555556,45.666666666666664,5.333333333333333,0.11126538541739854
2020-06-25,181.43954732001856,1.0542630355359814,76.55555555555556,40.0,4.333333333333333,0.1155620729823103
2020-06-26,193.99459935135184,1.0538989631758584,80.22222222222223,36.22222222222222,4.333333333333333,0.12355860880138728
2020-06-27,141.12633492475928,1.0534795831759955,76.11111111111111,69.66666666666667,6.666666666666667,0.08988587139459653
2020-06-28,166.48680252688894,1.0530047091627703,77.0,59.333333333333336,6.666666666666667,0.10603840402153102
2020-06-29,204.54584302557407,1.05247412564139,81.22222222222223,46.333333333333336,1.7777777777777777,0.13027888345784902
2020-06-30,153.6896088355926,1.0518875883883956,73.66666666666667,62.22222222222222,7.222222222222222,0.09788764387488033
2020-07-01,189.57942716446297,1.05124482490096,78.77777777777777,52.111111111111114,3.3333333333333335,0.12074650715085354
2020-07-02,195.15933935349997,1.0505455349029935,88.22222222222223,40.22222222222222,4.888888888888889,0.12430045241333289
